time_UTC,T2m,RH,GHI,DNI,DHI,IR,WS,WD,SP,in_season,month,hour_of_day,day_of_year
2005-04-01 00:00:00,6.55,89.32,0.0,-0.0,0.0,302.89,2.1,320.0,87769.0,False,4,0,91
2005-04-01 01:00:00,6.06,91.19,0.0,-0.0,0.0,303.19,2.22,298.0,87796.0,False,4,1,91
2005-04-01 02:00:00,5.57,93.06,0.0,-0.0,0.0,303.5,2.34,303.0,87796.0,False,4,2,91
2005-04-01 03:00:00,5.08,94.93,0.0,-0.0,0.0,303.8,2.46,322.0,87831.0,False,4,3,91
2005-04-01 04:00:00,4.59,96.8,0.0,0.0,0.0,304.1,2.59,336.0,87935.0,False,4,4,91
2005-04-01 05:00:00,4.1,98.67,135.0,102.21,104.0,304.41,2.71,341.0,88075.0,False,4,5,91
2005-04-01 06:00:00,3.61,100.0,89.0,0.0,89.0,304.71,2.83,346.0,88198.0,False,4,6,91
2005-04-01 07:00:00,3.12,100.0,151.0,0.0,151.0,305.02,2.95,349.0,88285.0,False,4,7,91
2005-04-01 08:00:00,5.4,74.4,149.0,0.0,149.0,317.4,4.55,349.0,88285.0,False,4,8,91
2005-04-01 09:00:00,7.07,64.95,202.0,0.0,202.0,318.0,4.34,352.0,88233.0,False,4,9,91
2005-04-01 10:00:00,8.42,59.9,211.0,0.0,211.0,307.0,4.21,357.0,88276.0,False,4,10,91
2005-04-01 11:00:00,8.73,58.3,274.0,1.26,273.0,310.4,4.07,7.0,88250.0,False,4,11,91
2005-04-01 12:00:00,8.9,57.1,117.0,0.0,117.0,326.8,4.48,15.0,88215.0,False,4,12,91
2005-04-01 13:00:00,8.47,57.05,110.0,0.0,110.0,316.8,4.97,16.0,88189.0,False,4,13,91
2005-04-01 14:00:00,7.76,57.8,81.0,0.0,81.0,310.8,5.31,20.0,88215.0,False,4,14,91
2005-04-01 15:00:00,6.59,59.4,60.0,0.0,60.0,306.0,5.59,26.0,88250.0,False,4,15,91
2005-04-01 16:00:00,5.08,62.5,0.0,-0.0,0.0,308.0,5.38,27.0,88346.0,False,4,16,91
2005-04-01 17:00:00,3.76,66.1,0.0,-0.0,0.0,305.8,5.38,23.0,88451.0,False,4,17,91
2005-04-01 18:00:00,2.63,70.3,0.0,-0.0,0.0,295.0,5.31,18.0,88539.0,False,4,18,91
2005-04-01 19:00:00,1.71,76.2,0.0,-0.0,0.0,296.8,5.1,15.0,88609.0,False,4,19,91
2005-04-01 20:00:00,0.96,79.0,0.0,-0.0,0.0,294.2,4.97,10.0,88644.0,False,4,20,91
2005-04-01 21:00:00,0.34,80.15,0.0,-0.0,0.0,297.6,5.03,4.0,88661.0,False,4,21,91
2005-04-01 22:00:00,-0.22,80.5,0.0,-0.0,0.0,302.4,5.1,358.0,88679.0,False,4,22,91
2005-04-01 23:00:00,-0.8,80.7,0.0,-0.0,0.0,301.0,4.97,354.0,88696.0,False,4,23,91
2005-04-02 00:00:00,-1.35,80.65,0.0,-0.0,0.0,300.4,4.83,354.0,88722.0,False,4,0,92
2005-04-02 01:00:00,-1.92,80.25,0.0,-0.0,0.0,297.4,4.83,354.0,88722.0,False,4,1,92
2005-04-02 02:00:00,-2.34,80.05,0.0,-0.0,0.0,295.4,4.62,354.0,88766.0,False,4,2,92
2005-04-02 03:00:00,-2.67,79.9,0.0,-0.0,0.0,293.4,4.48,353.0,88792.0,False,4,3,92
2005-04-02 04:00:00,-2.89,79.2,0.0,0.0,0.0,291.2,4.34,352.0,88845.0,False,4,4,92
2005-04-02 05:00:00,-2.85,77.45,30.0,0.0,30.0,287.4,4.28,354.0,88889.0,False,4,5,92
2005-04-02 06:00:00,-2.58,75.5,45.0,0.0,45.0,289.4,4.14,356.0,88906.0,False,4,6,92
2005-04-02 07:00:00,-1.57,70.55,204.0,1.55,203.0,289.4,4.48,360.0,88932.0,False,4,7,92
2005-04-02 08:00:00,-0.64,65.9,473.0,131.87,373.0,292.4,4.41,6.0,88950.0,False,4,8,92
2005-04-02 09:00:00,0.12,62.7,650.0,307.26,397.0,293.2,4.14,6.0,88932.0,False,4,9,92
2005-04-02 10:00:00,0.85,60.15,693.0,344.5,405.0,297.6,4.0,7.0,88950.0,False,4,10,92
2005-04-02 11:00:00,1.42,58.25,341.0,10.06,333.0,292.2,4.21,6.0,88915.0,False,4,11,92
2005-04-02 12:00:00,1.63,57.8,450.0,105.14,376.0,294.2,4.34,6.0,88906.0,False,4,12,92
2005-04-02 13:00:00,1.81,57.7,252.0,12.32,245.0,295.0,4.48,8.0,88906.0,False,4,13,92
2005-04-02 14:00:00,1.79,57.75,109.0,0.0,109.0,291.6,4.69,9.0,88889.0,False,4,14,92
2005-04-02 15:00:00,1.31,59.9,20.0,0.0,20.0,289.8,4.62,11.0,88915.0,False,4,15,92
2005-04-02 16:00:00,0.72,64.2,0.0,-0.0,0.0,284.2,4.21,14.0,88958.0,False,4,16,92
2005-04-02 17:00:00,0.22,69.8,0.0,-0.0,0.0,287.8,3.66,17.0,89046.0,False,4,17,92
2005-04-02 18:00:00,-0.07,73.25,0.0,-0.0,0.0,286.4,3.52,19.0,89081.0,False,4,18,92
2005-04-02 19:00:00,-1.19,73.3,0.0,-0.0,0.0,276.4,3.03,19.0,89125.0,False,4,19,92
2005-04-02 20:00:00,-1.72,76.6,0.0,-0.0,0.0,259.0,2.48,6.0,89107.0,False,4,20,92
2005-04-02 21:00:00,-2.19,78.5,0.0,-0.0,0.0,258.0,2.62,356.0,89116.0,False,4,21,92
2005-04-02 22:00:00,-3.0,81.6,0.0,-0.0,0.0,242.8,2.62,352.0,89098.0,False,4,22,92
2005-04-02 23:00:00,-3.13,83.15,0.0,-0.0,0.0,258.6,2.83,352.0,89090.0,False,4,23,92
2005-04-03 00:00:00,-3.17,85.05,0.0,-0.0,0.0,259.2,3.1,351.0,89063.0,False,4,0,93
2005-04-03 01:00:00,-2.73,86.65,0.0,-0.0,0.0,267.0,3.24,350.0,89090.0,False,4,1,93
2005-04-03 02:00:00,-2.09,84.7,0.0,-0.0,0.0,283.8,4.21,357.0,89090.0,False,4,2,93
2005-04-03 03:00:00,-2.03,86.2,0.0,-0.0,0.0,290.2,4.34,357.0,89125.0,False,4,3,93
2005-04-03 04:00:00,-1.94,86.65,5.0,0.0,5.0,291.4,3.93,352.0,89160.0,False,4,4,93
2005-04-03 05:00:00,-1.79,85.4,21.0,0.0,21.0,286.6,4.21,352.0,89203.0,False,4,5,93
2005-04-03 06:00:00,-1.36,80.6,244.0,74.53,207.0,290.0,5.45,0.0,89238.0,False,4,6,93
2005-04-03 07:00:00,-0.15,73.4,325.0,56.95,288.0,297.0,5.86,7.0,89247.0,False,4,7,93
2005-04-03 08:00:00,1.06,66.45,328.0,18.36,314.0,295.6,5.79,14.0,89247.0,False,4,8,93
2005-04-03 09:00:00,2.06,60.95,408.0,33.85,380.0,295.4,5.66,16.0,89230.0,False,4,9,93
2005-04-03 10:00:00,2.6,58.1,168.0,0.0,168.0,293.4,5.52,14.0,89317.0,False,4,10,93
2005-04-03 11:00:00,3.15,55.35,406.0,33.81,379.0,293.0,5.59,10.0,89265.0,False,4,11,93
2005-04-03 12:00:00,3.57,52.65,476.0,134.38,381.0,280.8,5.59,6.0,89247.0,False,4,12,93
2005-04-03 13:00:00,3.62,51.8,358.0,92.8,305.0,287.0,5.72,358.0,89230.0,False,4,13,93
2005-04-03 14:00:00,4.11,47.85,192.0,19.99,184.0,273.2,5.45,350.0,89256.0,False,4,14,93
2005-04-03 15:00:00,3.51,49.1,109.0,33.98,102.0,272.6,4.97,345.0,89317.0,False,4,15,93
2005-04-03 16:00:00,2.73,51.5,19.0,0.0,19.0,266.0,4.41,343.0,89378.0,False,4,16,93
2005-04-03 17:00:00,1.22,56.1,0.0,-0.0,0.0,232.8,3.93,340.0,89439.0,False,4,17,93
2005-04-03 18:00:00,0.21,58.6,0.0,-0.0,0.0,230.2,3.93,336.0,89544.0,False,4,18,93
2005-04-03 19:00:00,-0.68,60.8,0.0,-0.0,0.0,238.6,3.45,332.0,89606.0,False,4,19,93
2005-04-03 20:00:00,-1.4,62.05,0.0,-0.0,0.0,236.2,3.79,330.0,89658.0,False,4,20,93
2005-04-03 21:00:00,-1.93,64.1,0.0,-0.0,0.0,238.6,4.07,330.0,89737.0,False,4,21,93
2005-04-03 22:00:00,-2.56,67.55,0.0,-0.0,0.0,234.2,4.0,331.0,89815.0,False,4,22,93
2005-04-03 23:00:00,-3.16,70.65,0.0,-0.0,0.0,232.6,3.72,332.0,89815.0,False,4,23,93
2005-04-04 00:00:00,-4.05,73.95,0.0,-0.0,0.0,222.4,3.38,332.0,89842.0,False,4,0,94
2005-04-04 01:00:00,-4.86,76.5,0.0,-0.0,0.0,221.4,3.24,334.0,89850.0,False,4,1,94
2005-04-04 02:00:00,-5.63,78.65,0.0,-0.0,0.0,218.4,3.1,336.0,89894.0,False,4,2,94
2005-04-04 03:00:00,-6.1,80.35,0.0,-0.0,0.0,214.8,3.03,334.0,89938.0,False,4,3,94
2005-04-04 04:00:00,-6.06,80.4,23.0,84.92,13.0,224.4,2.9,333.0,90043.0,False,4,4,94
2005-04-04 05:00:00,-4.9,74.95,205.0,374.0,86.0,233.6,3.59,337.0,90078.0,False,4,5,94
2005-04-04 06:00:00,-2.67,67.3,413.0,556.77,134.0,226.6,3.72,345.0,90104.0,False,4,6,94
2005-04-04 07:00:00,-0.02,59.25,609.0,692.62,156.0,232.8,3.79,357.0,90095.0,False,4,7,94
2005-04-04 08:00:00,1.84,53.85,749.0,723.99,194.0,246.0,3.66,13.0,90043.0,False,4,8,94
2005-04-04 09:00:00,3.4,46.9,842.0,754.46,215.0,268.8,3.45,20.0,89981.0,False,4,9,94
2005-04-04 10:00:00,4.62,43.8,835.0,657.13,281.0,281.8,3.38,26.0,89947.0,False,4,10,94
2005-04-04 11:00:00,5.5,41.15,514.0,111.0,425.0,278.6,3.52,30.0,89920.0,False,4,11,94
2005-04-04 12:00:00,5.73,41.35,582.0,301.39,368.0,291.0,3.59,32.0,89859.0,False,4,12,94
2005-04-04 13:00:00,5.81,41.8,101.0,0.0,101.0,283.0,3.52,33.0,89833.0,False,4,13,94
2005-04-04 14:00:00,5.6,42.15,177.0,12.4,172.0,297.0,3.45,32.0,89850.0,False,4,14,94
2005-04-04 15:00:00,5.05,44.8,55.0,0.0,55.0,300.4,3.52,34.0,89912.0,False,4,15,94
2005-04-04 16:00:00,4.44,47.85,18.0,0.0,18.0,292.0,3.1,38.0,89955.0,False,4,16,94
2005-04-04 17:00:00,3.8,51.95,0.0,-0.0,0.0,284.2,2.48,37.0,90016.0,False,4,17,94
2005-04-04 18:00:00,2.92,57.7,0.0,-0.0,0.0,263.4,1.93,28.0,90069.0,False,4,18,94
2005-04-04 19:00:00,1.41,66.5,0.0,-0.0,0.0,255.8,1.24,9.0,90113.0,False,4,19,94
2005-04-04 20:00:00,0.53,68.35,0.0,-0.0,0.0,237.6,1.24,336.0,90113.0,False,4,20,94
2005-04-04 21:00:00,-0.1,68.65,0.0,-0.0,0.0,230.0,1.31,317.0,90121.0,False,4,21,94
2005-04-04 22:00:00,-0.65,69.4,0.0,-0.0,0.0,223.6,1.38,311.0,90130.0,False,4,22,94
2005-04-04 23:00:00,-1.12,70.15,0.0,-0.0,0.0,216.8,1.45,317.0,90148.0,False,4,23,94
2005-04-05 00:00:00,-1.81,73.15,0.0,-0.0,0.0,215.4,1.59,330.0,90113.0,False,4,0,95
2005-04-05 01:00:00,-2.48,76.6,0.0,-0.0,0.0,214.0,1.72,340.0,90113.0,False,4,1,95
2005-04-05 02:00:00,-2.96,79.45,0.0,-0.0,0.0,213.8,1.72,341.0,90095.0,False,4,2,95
2005-04-05 03:00:00,-3.24,81.7,0.0,-0.0,0.0,213.8,1.66,341.0,90113.0,False,4,3,95
2005-04-05 04:00:00,-3.26,83.75,8.0,0.0,8.0,213.2,1.52,339.0,90130.0,False,4,4,95
2005-04-05 05:00:00,-0.71,81.8,117.0,37.14,105.0,215.4,1.17,357.0,90165.0,False,4,5,95
2005-04-05 06:00:00,1.7,68.5,327.0,233.32,209.0,220.8,1.86,37.0,90139.0,False,4,6,95
2005-04-05 07:00:00,3.66,55.45,327.0,54.68,291.0,240.4,2.76,63.0,90113.0,False,4,7,95
2005-04-05 08:00:00,4.76,51.8,304.0,9.08,297.0,259.8,2.55,67.0,90069.0,False,4,8,95
2005-04-05 09:00:00,5.93,47.6,393.0,26.35,371.0,259.6,2.48,64.0,89990.0,False,4,9,95
2005-04-05 10:00:00,7.25,43.0,323.0,3.54,320.0,253.6,2.41,60.0,89990.0,False,4,10,95
2005-04-05 11:00:00,8.28,39.95,442.0,52.17,400.0,274.2,2.48,54.0,89903.0,False,4,11,95
2005-04-05 12:00:00,8.83,37.4,518.0,185.11,386.0,285.6,2.34,47.0,89833.0,False,4,12,95
2005-04-05 13:00:00,9.15,35.9,429.0,197.57,315.0,283.2,2.34,41.0,89745.0,False,4,13,95
2005-04-05 14:00:00,9.19,35.45,342.0,310.29,216.0,280.6,2.69,31.0,89745.0,False,4,14,95
2005-04-05 15:00:00,8.55,36.45,182.0,287.86,121.0,275.0,3.45,23.0,89754.0,False,4,15,95
2005-04-05 16:00:00,7.43,40.55,22.0,0.0,22.0,271.0,3.52,16.0,89789.0,False,4,16,95
2005-04-05 17:00:00,5.74,47.1,0.0,-0.0,0.0,253.6,3.03,7.0,89824.0,False,4,17,95
2005-04-05 18:00:00,4.31,55.2,0.0,-0.0,0.0,244.8,2.34,348.0,89850.0,False,4,18,95
2005-04-05 19:00:00,2.13,66.6,0.0,-0.0,0.0,237.8,1.79,319.0,89850.0,False,4,19,95
2005-04-05 20:00:00,1.03,71.4,0.0,-0.0,0.0,236.0,1.86,304.0,89833.0,False,4,20,95
2005-04-05 21:00:00,0.35,73.8,0.0,-0.0,0.0,240.4,1.93,300.0,89833.0,False,4,21,95
2005-04-05 22:00:00,-0.44,76.15,0.0,-0.0,0.0,229.6,2.0,299.0,89833.0,False,4,22,95
2005-04-05 23:00:00,-0.78,77.0,0.0,-0.0,0.0,237.0,2.0,302.0,89807.0,False,4,23,95
2005-04-06 00:00:00,-1.11,77.3,0.0,-0.0,0.0,234.0,2.07,307.0,89824.0,False,4,0,96
2005-04-06 01:00:00,-1.52,77.75,0.0,-0.0,0.0,227.0,2.07,310.0,89789.0,False,4,1,96
2005-04-06 02:00:00,-1.84,78.1,0.0,-0.0,0.0,225.4,2.07,310.0,89789.0,False,4,2,96
2005-04-06 03:00:00,-2.2,78.8,0.0,-0.0,0.0,222.8,2.07,310.0,89798.0,False,4,3,96
2005-04-06 04:00:00,-2.2,79.15,28.0,70.38,19.0,222.4,2.0,309.0,89833.0,False,4,4,96
2005-04-06 05:00:00,0.89,75.65,226.0,454.39,77.0,224.2,1.45,320.0,89912.0,False,4,5,96
2005-04-06 06:00:00,4.77,55.3,363.0,331.16,194.0,228.0,2.0,351.0,89885.0,False,4,6,96
2005-04-06 07:00:00,6.73,48.25,629.0,737.9,140.0,234.2,2.9,12.0,89868.0,False,4,7,96
2005-04-06 08:00:00,8.29,43.45,780.0,800.4,160.0,238.6,3.24,19.0,89824.0,False,4,8,96
2005-04-06 09:00:00,9.59,41.0,870.0,816.96,185.0,243.0,3.03,26.0,89763.0,False,4,9,96
2005-04-06 10:00:00,10.67,39.1,871.0,741.24,241.0,247.2,2.69,31.0,89702.0,False,4,10,96
2005-04-06 11:00:00,11.49,37.3,837.0,734.99,243.0,251.4,2.34,35.0,89614.0,False,4,11,96
2005-04-06 12:00:00,12.04,35.8,767.0,797.4,196.0,253.4,2.07,32.0,89536.0,False,4,12,96
2005-04-06 13:00:00,12.29,34.65,608.0,715.63,193.0,254.0,1.86,29.0,89501.0,False,4,13,96
2005-04-06 14:00:00,12.22,34.0,404.0,557.54,176.0,254.2,1.66,28.0,89457.0,False,4,14,96
2005-04-06 15:00:00,11.77,34.3,172.0,223.43,124.0,252.0,1.59,29.0,89457.0,False,4,15,96
2005-04-06 16:00:00,10.71,39.25,24.0,0.0,24.0,248.8,1.93,41.0,89483.0,False,4,16,96
2005-04-06 17:00:00,8.35,51.4,0.0,-0.0,0.0,243.6,2.07,49.0,89509.0,False,4,17,96
2005-04-06 18:00:00,6.08,60.05,0.0,-0.0,0.0,238.8,1.86,50.0,89588.0,False,4,18,96
2005-04-06 19:00:00,7.34,45.05,0.0,-0.0,0.0,235.6,0.83,30.0,89588.0,False,4,19,96
2005-04-06 20:00:00,6.82,46.55,0.0,-0.0,0.0,237.6,0.83,274.0,89588.0,False,4,20,96
2005-04-06 21:00:00,3.4,61.95,0.0,-0.0,0.0,237.0,1.86,252.0,89606.0,False,4,21,96
2005-04-06 22:00:00,3.32,61.1,0.0,-0.0,0.0,242.4,1.66,257.0,89632.0,False,4,22,96
2005-04-06 23:00:00,3.06,61.55,0.0,-0.0,0.0,247.4,1.59,258.0,89571.0,False,4,23,96
2005-04-07 00:00:00,2.67,62.5,0.0,-0.0,0.0,246.2,1.59,258.0,89527.0,False,4,0,97
2005-04-07 01:00:00,2.21,61.8,0.0,-0.0,0.0,229.8,1.59,258.0,89527.0,False,4,1,97
2005-04-07 02:00:00,2.69,57.7,0.0,-0.0,0.0,225.2,1.45,256.0,89509.0,False,4,2,97
2005-04-07 03:00:00,3.55,52.65,0.0,-0.0,0.0,224.4,1.24,246.0,89492.0,False,4,3,97
2005-04-07 04:00:00,3.68,51.1,28.0,52.68,21.0,230.0,1.24,240.0,89527.0,False,4,4,97
2005-04-07 05:00:00,4.87,51.95,226.0,426.8,84.0,230.2,0.76,232.0,89536.0,False,4,5,97
2005-04-07 06:00:00,7.97,46.25,433.0,588.51,130.0,238.2,1.1,180.0,89544.0,False,4,6,97
2005-04-07 07:00:00,9.96,40.45,620.0,686.73,162.0,258.6,1.66,144.0,89483.0,False,4,7,97
2005-04-07 08:00:00,11.38,37.6,663.0,445.7,316.0,281.0,2.14,136.0,89422.0,False,4,8,97
2005-04-07 09:00:00,12.87,34.65,672.0,318.25,404.0,288.8,2.28,146.0,89343.0,False,4,9,97
2005-04-07 10:00:00,13.76,32.25,251.0,0.0,251.0,295.4,2.14,157.0,89299.0,False,4,10,97
2005-04-07 11:00:00,14.42,30.1,698.0,378.41,391.0,310.0,1.52,157.0,89195.0,False,4,11,97
2005-04-07 12:00:00,14.7,28.75,805.0,929.03,137.0,317.6,1.24,159.0,89142.0,False,4,12,97
2005-04-07 13:00:00,15.03,27.6,645.0,864.84,141.0,320.8,1.03,153.0,89090.0,False,4,13,97
2005-04-07 14:00:00,14.96,27.1,448.0,777.11,128.0,320.2,0.97,156.0,89098.0,False,4,14,97
2005-04-07 15:00:00,14.71,28.6,212.0,463.86,111.0,320.6,0.76,116.0,89072.0,False,4,15,97
2005-04-07 16:00:00,12.96,49.5,25.0,0.0,25.0,313.8,1.17,114.0,89063.0,False,4,16,97
2005-04-07 17:00:00,11.69,42.95,0.0,-0.0,0.0,314.4,1.24,101.0,89046.0,False,4,17,97
2005-04-07 18:00:00,11.94,34.15,0.0,-0.0,0.0,315.4,0.9,83.0,89081.0,False,4,18,97
2005-04-07 19:00:00,8.92,55.85,0.0,-0.0,0.0,298.0,1.31,27.0,89098.0,False,4,19,97
2005-04-07 20:00:00,9.06,50.7,0.0,-0.0,0.0,302.2,1.1,353.0,89055.0,False,4,20,97
2005-04-07 21:00:00,9.06,49.35,0.0,-0.0,0.0,292.6,1.03,308.0,89028.0,False,4,21,97
2005-04-07 22:00:00,8.74,49.35,0.0,-0.0,0.0,280.6,1.1,300.0,88967.0,False,4,22,97
2005-04-07 23:00:00,8.19,50.05,0.0,-0.0,0.0,273.4,1.17,298.0,88967.0,False,4,23,97
2005-04-08 00:00:00,7.73,50.6,0.0,-0.0,0.0,276.8,1.31,295.0,88897.0,False,4,0,98
2005-04-08 01:00:00,7.93,49.1,0.0,-0.0,0.0,285.8,1.1,300.0,88862.0,False,4,1,98
2005-04-08 02:00:00,8.26,46.85,0.0,-0.0,0.0,283.2,0.9,295.0,88836.0,False,4,2,98
2005-04-08 03:00:00,8.01,47.3,0.0,-0.0,0.0,283.2,0.9,330.0,88836.0,False,4,3,98
2005-04-08 04:00:00,6.99,52.35,20.0,7.25,19.0,287.0,1.24,313.0,88827.0,False,4,4,98
2005-04-08 05:00:00,7.92,49.85,27.0,0.0,27.0,294.6,0.83,293.0,88889.0,False,4,5,98
2005-04-08 06:00:00,8.33,62.5,123.0,0.0,123.0,300.4,0.48,303.0,88897.0,False,4,6,98
2005-04-08 07:00:00,11.11,43.85,412.0,144.54,315.0,301.0,0.34,34.0,88915.0,False,4,7,98
2005-04-08 08:00:00,12.76,40.55,338.0,17.89,324.0,298.8,0.76,67.0,88889.0,False,4,8,98
2005-04-08 09:00:00,14.52,36.3,515.0,102.88,428.0,306.2,1.1,63.0,88836.0,False,4,9,98
2005-04-08 10:00:00,15.61,34.05,731.0,384.09,402.0,304.4,1.59,71.0,88740.0,False,4,10,98
2005-04-08 11:00:00,16.43,31.8,480.0,74.9,419.0,315.4,2.21,74.0,88687.0,False,4,11,98
2005-04-08 12:00:00,16.9,30.75,101.0,0.0,101.0,313.8,2.41,81.0,88617.0,False,4,12,98
2005-04-08 13:00:00,17.0,30.2,57.0,0.0,57.0,310.6,2.48,69.0,88565.0,False,4,13,98
2005-04-08 14:00:00,16.44,32.35,136.0,0.0,136.0,322.6,2.97,52.0,88539.0,False,4,14,98
2005-04-08 15:00:00,15.56,37.3,21.0,0.0,21.0,323.8,2.69,30.0,88539.0,False,4,15,98
2005-04-08 16:00:00,13.84,44.8,28.0,0.0,28.0,312.8,2.48,358.0,88565.0,False,4,16,98
2005-04-08 17:00:00,12.01,51.45,0.0,-0.0,0.0,305.0,2.62,344.0,88565.0,False,4,17,98
2005-04-08 18:00:00,10.72,55.75,0.0,-0.0,0.0,299.0,2.62,332.0,88617.0,False,4,18,98
2005-04-08 19:00:00,9.97,61.95,0.0,-0.0,0.0,298.0,1.93,311.0,88626.0,False,4,19,98
2005-04-08 20:00:00,9.15,63.65,0.0,-0.0,0.0,298.2,1.93,309.0,88617.0,False,4,20,98
2005-04-08 21:00:00,8.37,63.6,0.0,-0.0,0.0,276.6,2.0,304.0,88617.0,False,4,21,98
2005-04-08 22:00:00,7.89,62.5,0.0,-0.0,0.0,269.8,1.93,302.0,88591.0,False,4,22,98
2005-04-08 23:00:00,7.75,60.55,0.0,-0.0,0.0,269.8,1.79,299.0,88600.0,False,4,23,98
2005-04-09 00:00:00,7.11,61.05,0.0,-0.0,0.0,259.4,1.86,294.0,88600.0,False,4,0,99
2005-04-09 01:00:00,6.84,61.4,0.0,-0.0,0.0,256.4,1.93,295.0,88591.0,False,4,1,99
2005-04-09 02:00:00,6.8,60.2,0.0,-0.0,0.0,263.6,1.86,292.0,88591.0,False,4,2,99
2005-04-09 03:00:00,7.23,56.8,0.0,-0.0,0.0,254.4,1.66,277.0,88626.0,False,4,3,99
2005-04-09 04:00:00,7.05,56.95,20.0,7.0,19.0,257.0,1.72,261.0,88661.0,False,4,4,99
2005-04-09 05:00:00,9.88,51.0,210.0,292.27,110.0,256.0,1.1,250.0,88714.0,False,4,5,99
2005-04-09 06:00:00,13.13,52.05,424.0,511.68,156.0,262.6,0.83,230.0,88766.0,False,4,6,99
2005-04-09 07:00:00,16.45,31.35,623.0,663.48,175.0,275.4,0.21,330.0,88749.0,False,4,7,99
2005-04-09 08:00:00,18.06,26.45,789.0,789.85,168.0,286.6,0.21,91.0,88766.0,False,4,8,99
2005-04-09 09:00:00,19.06,25.65,897.0,867.89,160.0,290.8,0.21,168.0,88749.0,False,4,9,99
2005-04-09 10:00:00,19.84,25.3,922.0,862.98,180.0,292.0,0.07,310.0,88731.0,False,4,10,99
2005-04-09 11:00:00,20.38,24.6,895.0,888.19,169.0,305.6,0.48,340.0,88696.0,False,4,11,99
2005-04-09 12:00:00,20.87,23.55,781.0,814.01,191.0,308.0,1.17,327.0,88679.0,False,4,12,99
2005-04-09 13:00:00,21.01,23.45,582.0,586.36,237.0,317.8,2.14,315.0,88670.0,False,4,13,99
2005-04-09 14:00:00,20.72,23.5,322.0,222.81,229.0,309.2,2.62,316.0,88687.0,False,4,14,99
2005-04-09 15:00:00,20.12,25.6,236.0,612.96,99.0,311.0,2.76,323.0,88644.0,False,4,15,99
2005-04-09 16:00:00,18.31,33.1,27.0,0.0,27.0,297.2,2.41,331.0,88679.0,False,4,16,99
2005-04-09 17:00:00,15.48,44.7,0.0,-0.0,0.0,297.8,2.21,330.0,88696.0,False,4,17,99
2005-04-09 18:00:00,13.13,52.3,0.0,-0.0,0.0,284.4,2.0,327.0,88784.0,False,4,18,99
2005-04-09 19:00:00,12.23,54.1,0.0,-0.0,0.0,281.0,1.93,285.0,88889.0,False,4,19,99
2005-04-09 20:00:00,10.49,60.35,0.0,-0.0,0.0,277.2,2.07,278.0,88906.0,False,4,20,99
2005-04-09 21:00:00,8.92,66.8,0.0,-0.0,0.0,275.4,2.21,271.0,88941.0,False,4,21,99
2005-04-09 22:00:00,7.74,71.75,0.0,-0.0,0.0,272.8,2.28,266.0,88958.0,False,4,22,99
2005-04-09 23:00:00,6.89,75.4,0.0,-0.0,0.0,271.4,2.34,265.0,88915.0,False,4,23,99
2005-04-10 00:00:00,6.23,78.55,0.0,-0.0,0.0,271.0,2.34,264.0,88950.0,False,4,0,100
2005-04-10 01:00:00,5.65,80.95,0.0,-0.0,0.0,266.8,2.41,265.0,88950.0,False,4,1,100
2005-04-10 02:00:00,5.25,82.0,0.0,-0.0,0.0,265.8,2.34,267.0,88941.0,False,4,2,100
2005-04-10 03:00:00,5.18,81.0,0.0,-0.0,0.0,264.4,2.28,269.0,88976.0,False,4,3,100
2005-04-10 04:00:00,5.81,77.65,28.0,20.32,25.0,264.0,2.07,271.0,89028.0,False,4,4,100
2005-04-10 05:00:00,11.2,58.5,231.0,383.51,98.0,266.8,0.97,270.0,89063.0,False,4,5,100
2005-04-10 06:00:00,15.05,57.85,435.0,541.53,149.0,274.6,0.28,323.0,89098.0,False,4,6,100
2005-04-10 07:00:00,18.09,34.7,638.0,705.14,159.0,284.6,1.17,15.0,89125.0,False,4,7,100
2005-04-10 08:00:00,19.68,30.55,802.0,821.54,153.0,292.2,1.79,24.0,89107.0,False,4,8,100
2005-04-10 09:00:00,20.74,27.55,905.0,885.49,150.0,297.4,1.59,27.0,89098.0,False,4,9,100
2005-04-10 10:00:00,21.5,25.7,940.0,914.25,151.0,301.0,1.45,19.0,89020.0,False,4,10,100
2005-04-10 11:00:00,22.16,24.4,908.0,922.76,151.0,302.8,1.59,15.0,88976.0,False,4,11,100
2005-04-10 12:00:00,22.62,23.45,819.0,948.28,129.0,303.6,1.86,11.0,88941.0,False,4,12,100
2005-04-10 13:00:00,22.78,23.15,647.0,833.99,154.0,303.8,2.34,10.0,88889.0,False,4,13,100
2005-04-10 14:00:00,22.59,23.45,452.0,749.71,137.0,302.2,2.69,14.0,88880.0,False,4,14,100
2005-04-10 15:00:00,21.92,24.95,209.0,393.17,120.0,299.6,2.83,22.0,88871.0,False,4,15,100
2005-04-10 16:00:00,19.98,31.85,29.0,0.0,29.0,295.8,2.48,37.0,88897.0,False,4,16,100
2005-04-10 17:00:00,16.87,44.4,0.0,-0.0,0.0,291.2,2.28,47.0,88941.0,False,4,17,100
2005-04-10 18:00:00,15.95,41.9,0.0,-0.0,0.0,288.2,1.38,43.0,89020.0,False,4,18,100
2005-04-10 19:00:00,17.09,34.9,0.0,-0.0,0.0,286.8,0.83,13.0,89081.0,False,4,19,100
2005-04-10 20:00:00,16.51,35.65,0.0,-0.0,0.0,284.4,1.03,311.0,89090.0,False,4,20,100
