time_UTC,T2m,RH,GHI,DNI,DHI,IR,WS,WD,SP,in_season,month,hour_of_day,day_of_year
2017-01-01 00:00:00,6.46,53.57,0.0,-0.0,0.0,16.31,0.96,329.0,102663.0,False,1,0,1
2017-01-01 01:00:00,5.37,61.62,0.0,-0.0,0.0,17.14,0.91,330.0,102583.0,False,1,1,1
2017-01-01 02:00:00,4.28,69.68,0.0,-0.0,0.0,17.98,0.86,326.0,102533.0,False,1,2,1
2017-01-01 03:00:00,3.19,77.73,0.0,-0.0,0.0,18.81,0.81,324.0,102513.0,False,1,3,1
2017-01-01 04:00:00,2.1,85.78,0.0,-0.0,0.0,19.65,0.75,325.0,102484.0,False,1,4,1
2017-01-01 05:00:00,1.0,93.84,0.0,-0.0,0.0,20.48,0.7,326.0,102434.0,False,1,5,1
2017-01-01 06:00:00,-0.09,100.0,0.0,-0.0,0.0,21.31,0.65,330.0,102404.0,False,1,6,1
2017-01-01 07:00:00,-1.18,100.0,0.0,-0.0,0.0,22.15,0.59,331.0,102404.0,False,1,7,1
2017-01-01 08:00:00,2.5,89.7,69.0,152.4,50.0,-6.2,0.62,330.0,102404.0,False,1,8,1
2017-01-01 09:00:00,4.67,82.0,135.0,50.2,121.0,-4.0,0.55,332.0,102424.0,False,1,9,1
2017-01-01 10:00:00,9.57,56.35,162.0,12.56,157.0,7.4,0.28,147.0,102444.0,False,1,10,1
2017-01-01 11:00:00,9.68,63.15,317.0,170.77,236.0,5.4,0.9,176.0,102394.0,False,1,11,1
2017-01-01 12:00:00,9.98,65.95,333.0,161.29,252.0,4.6,1.31,181.0,102264.0,False,1,12,1
2017-01-01 13:00:00,10.54,65.05,278.0,89.61,235.0,21.6,1.59,189.0,102164.0,False,1,13,1
2017-01-01 14:00:00,11.58,60.85,254.0,134.52,199.0,-1.2,1.66,190.0,102065.0,False,1,14,1
2017-01-01 15:00:00,11.42,61.65,225.0,360.54,119.0,-6.0,1.52,182.0,102025.0,False,1,15,1
2017-01-01 16:00:00,11.24,60.35,85.0,195.59,57.0,-4.2,1.52,170.0,102015.0,False,1,16,1
2017-01-01 17:00:00,8.24,77.95,0.0,-0.0,0.0,-8.2,1.52,165.0,102005.0,False,1,17,1
2017-01-01 18:00:00,7.57,79.6,0.0,-0.0,0.0,0.0,1.1,180.0,102005.0,False,1,18,1
2017-01-01 19:00:00,6.84,85.25,0.0,-0.0,0.0,-5.6,0.55,241.0,102025.0,False,1,19,1
2017-01-01 20:00:00,5.6,89.9,0.0,-0.0,0.0,0.15,0.62,277.0,102005.0,False,1,20,1
2017-01-01 21:00:00,3.98,94.65,0.0,-0.0,0.0,0.0,0.76,292.0,102025.0,False,1,21,1
2017-01-01 22:00:00,3.63,92.55,0.0,-0.0,0.0,11.4,0.76,310.0,102025.0,False,1,22,1
2017-01-01 23:00:00,3.67,92.75,0.0,-0.0,0.0,-5.0,0.69,307.0,101975.0,False,1,23,1
2017-01-02 00:00:00,3.93,91.45,0.0,-0.0,0.0,3.4,0.83,304.0,101935.0,False,1,0,2
2017-01-02 01:00:00,4.0,90.15,0.0,-0.0,0.0,271.0,0.69,306.0,101895.0,False,1,1,2
2017-01-02 02:00:00,3.3,90.75,0.0,-0.0,0.0,-11.2,0.48,310.0,101855.0,False,1,2,2
2017-01-02 03:00:00,2.86,92.2,0.0,-0.0,0.0,-2.6,0.48,316.0,101855.0,False,1,3,2
2017-01-02 04:00:00,2.62,91.95,0.0,-0.0,0.0,8.8,0.48,330.0,101845.0,False,1,4,2
2017-01-02 05:00:00,2.45,91.45,0.0,-0.0,0.0,4.0,0.69,339.0,101796.0,False,1,5,2
2017-01-02 06:00:00,2.4,90.6,0.0,-0.0,0.0,9.8,0.76,344.0,101816.0,False,1,6,2
2017-01-02 07:00:00,2.28,89.9,0.0,-0.0,0.0,-9.2,0.76,341.0,101855.0,False,1,7,2
2017-01-02 08:00:00,3.24,89.15,62.0,96.41,50.0,6.8,0.62,348.0,101905.0,False,1,8,2
2017-01-02 09:00:00,4.77,88.5,230.0,469.48,99.0,12.8,0.9,7.0,101935.0,False,1,9,2
2017-01-02 10:00:00,8.86,64.3,390.0,767.56,84.0,-13.4,0.97,41.0,102015.0,False,1,10,2
2017-01-02 11:00:00,9.37,64.85,471.0,765.97,107.0,-2.2,0.97,84.0,101965.0,False,1,11,2
2017-01-02 12:00:00,10.3,60.0,430.0,442.93,207.0,-3.15,1.03,107.0,101855.0,False,1,12,2
2017-01-02 13:00:00,11.0,58.55,489.0,828.69,90.0,1.35,1.17,124.0,101796.0,False,1,13,2
2017-01-02 14:00:00,11.64,59.15,381.0,635.38,120.0,0.2,1.31,127.0,101756.0,False,1,14,2
2017-01-02 15:00:00,11.68,61.15,262.0,601.02,84.0,2.0,1.45,124.0,101756.0,False,1,15,2
2017-01-02 16:00:00,11.47,57.2,108.0,440.01,44.0,-1.6,1.31,118.0,101776.0,False,1,16,2
2017-01-02 17:00:00,9.13,76.55,0.0,-0.0,0.0,-3.6,1.24,103.0,101816.0,False,1,17,2
2017-01-02 18:00:00,8.58,78.85,0.0,-0.0,0.0,-4.0,0.69,36.0,101855.0,False,1,18,2
2017-01-02 19:00:00,7.77,81.45,0.0,-0.0,0.0,0.75,0.55,350.0,101915.0,False,1,19,2
2017-01-02 20:00:00,6.75,85.25,0.0,-0.0,0.0,-2.6,0.41,326.0,101965.0,False,1,20,2
2017-01-02 21:00:00,5.46,87.35,0.0,-0.0,0.0,6.2,0.28,308.0,101995.0,False,1,21,2
2017-01-02 22:00:00,5.04,85.15,0.0,-0.0,0.0,-8.6,0.55,319.0,102045.0,False,1,22,2
2017-01-02 23:00:00,4.9,84.9,0.0,-0.0,0.0,5.2,0.55,311.0,102045.0,False,1,23,2
2017-01-03 00:00:00,5.07,82.55,0.0,-0.0,0.0,-4.6,0.97,308.0,102055.0,False,1,0,3
2017-01-03 01:00:00,5.23,81.25,0.0,-0.0,0.0,267.6,1.31,302.0,102025.0,False,1,1,3
2017-01-03 02:00:00,5.0,79.2,0.0,-0.0,0.0,-2.8,1.59,297.0,102015.0,False,1,2,3
2017-01-03 03:00:00,5.09,78.45,0.0,-0.0,0.0,4.6,1.66,302.0,102025.0,False,1,3,3
2017-01-03 04:00:00,4.56,77.75,0.0,-0.0,0.0,-2.6,1.59,306.0,101995.0,False,1,4,3
2017-01-03 05:00:00,4.36,76.6,0.0,-0.0,0.0,0.0,1.52,306.0,101985.0,False,1,5,3
2017-01-03 06:00:00,4.14,75.3,0.0,-0.0,0.0,3.35,1.52,308.0,101995.0,False,1,6,3
2017-01-03 07:00:00,3.88,74.55,0.0,-0.0,0.0,-6.2,1.59,312.0,102025.0,False,1,7,3
2017-01-03 08:00:00,4.39,70.0,90.0,418.1,38.0,0.8,1.52,313.0,102085.0,False,1,8,3
2017-01-03 09:00:00,6.67,68.55,249.0,615.91,77.0,0.15,2.0,314.0,102135.0,False,1,9,3
2017-01-03 10:00:00,11.51,47.05,382.0,711.3,98.0,4.0,1.72,312.0,102214.0,False,1,10,3
2017-01-03 11:00:00,13.13,39.4,422.0,514.48,177.0,8.2,1.31,274.0,102244.0,False,1,11,3
2017-01-03 12:00:00,13.85,40.95,494.0,721.01,130.0,1.0,1.45,244.0,102194.0,False,1,12,3
2017-01-03 13:00:00,14.98,42.3,480.0,767.76,109.0,3.0,1.52,231.0,102125.0,False,1,13,3
2017-01-03 14:00:00,15.77,41.55,385.0,649.2,117.0,3.2,1.17,227.0,102085.0,False,1,14,3
2017-01-03 15:00:00,15.87,44.1,240.0,428.93,112.0,-0.4,0.97,220.0,102105.0,False,1,15,3
2017-01-03 16:00:00,15.65,46.4,105.0,378.81,49.0,-0.75,0.55,213.0,102105.0,False,1,16,3
2017-01-03 17:00:00,12.74,61.0,0.0,-0.0,0.0,0.75,0.76,260.0,102145.0,False,1,17,3
2017-01-03 18:00:00,10.6,72.05,0.0,-0.0,0.0,-3.75,1.38,320.0,102174.0,False,1,18,3
2017-01-03 19:00:00,9.4,73.9,0.0,-0.0,0.0,3.15,1.59,324.0,102224.0,False,1,19,3
2017-01-03 20:00:00,8.97,74.05,0.0,-0.0,0.0,4.0,1.79,324.0,102254.0,False,1,20,3
2017-01-03 21:00:00,8.1,73.1,0.0,-0.0,0.0,1.4,1.72,323.0,102264.0,False,1,21,3
2017-01-03 22:00:00,7.23,76.85,0.0,-0.0,0.0,-3.6,1.52,322.0,102254.0,False,1,22,3
2017-01-03 23:00:00,6.68,80.35,0.0,-0.0,0.0,3.0,1.45,321.0,102244.0,False,1,23,3
2017-01-04 00:00:00,6.33,83.15,0.0,-0.0,0.0,-2.8,1.52,322.0,102224.0,False,1,0,4
2017-01-04 01:00:00,5.56,87.2,0.0,-0.0,0.0,280.2,1.45,324.0,102184.0,False,1,1,4
2017-01-04 02:00:00,5.17,90.0,0.0,-0.0,0.0,-1.0,1.45,327.0,102135.0,False,1,2,4
2017-01-04 03:00:00,5.4,92.05,0.0,-0.0,0.0,4.8,1.52,328.0,102135.0,False,1,3,4
2017-01-04 04:00:00,5.29,91.8,0.0,-0.0,0.0,-4.0,1.52,329.0,102135.0,False,1,4,4
2017-01-04 05:00:00,5.32,91.85,0.0,-0.0,0.0,0.35,1.52,330.0,102095.0,False,1,5,4
2017-01-04 06:00:00,5.48,91.45,0.0,-0.0,0.0,4.8,1.45,330.0,102125.0,False,1,6,4
2017-01-04 07:00:00,5.86,90.4,0.0,-0.0,0.0,9.8,1.38,331.0,102135.0,False,1,7,4
2017-01-04 08:00:00,6.57,87.25,69.0,160.8,49.0,-3.8,1.52,330.0,102184.0,False,1,8,4
2017-01-04 09:00:00,8.16,86.95,203.0,296.85,120.0,8.4,1.86,334.0,102234.0,False,1,9,4
2017-01-04 10:00:00,13.22,63.1,394.0,782.53,81.0,2.2,1.24,341.0,102294.0,False,1,10,4
2017-01-04 11:00:00,14.33,54.8,458.0,680.89,133.0,8.4,0.9,315.0,102264.0,False,1,11,4
2017-01-04 12:00:00,15.11,53.35,470.0,598.41,167.0,-3.8,0.69,279.0,102174.0,False,1,12,4
2017-01-04 13:00:00,15.62,54.3,457.0,641.15,146.0,9.0,0.83,254.0,102065.0,False,1,13,4
2017-01-04 14:00:00,16.51,53.55,410.0,790.47,82.0,6.4,0.83,229.0,102005.0,False,1,14,4
2017-01-04 15:00:00,16.71,53.7,257.0,535.31,96.0,-14.0,0.76,225.0,101965.0,False,1,15,4
2017-01-04 16:00:00,16.55,55.5,113.0,459.1,44.0,2.0,0.62,228.0,101975.0,False,1,16,4
2017-01-04 17:00:00,14.57,65.9,0.0,-0.0,0.0,-5.0,0.76,265.0,101985.0,False,1,17,4
2017-01-04 18:00:00,12.57,73.25,0.0,-0.0,0.0,-14.6,1.38,316.0,101985.0,False,1,18,4
2017-01-04 19:00:00,11.31,76.25,0.0,-0.0,0.0,2.8,1.79,325.0,102015.0,False,1,19,4
2017-01-04 20:00:00,10.32,78.25,0.0,-0.0,0.0,-7.0,1.86,326.0,102035.0,False,1,20,4
2017-01-04 21:00:00,9.16,81.9,0.0,-0.0,0.0,3.4,1.52,328.0,102015.0,False,1,21,4
2017-01-04 22:00:00,7.84,85.55,0.0,-0.0,0.0,-1.8,1.72,334.0,102015.0,False,1,22,4
2017-01-04 23:00:00,7.28,86.6,0.0,-0.0,0.0,0.35,1.45,333.0,101985.0,False,1,23,4
2017-01-05 00:00:00,6.71,87.7,0.0,-0.0,0.0,-2.0,1.38,331.0,101975.0,False,1,0,5
2017-01-05 01:00:00,6.39,87.55,0.0,-0.0,0.0,288.4,1.31,331.0,101935.0,False,1,1,5
2017-01-05 02:00:00,6.43,87.1,0.0,-0.0,0.0,-3.35,1.38,334.0,101935.0,False,1,2,5
2017-01-05 03:00:00,6.48,87.65,0.0,-0.0,0.0,3.6,1.45,334.0,101905.0,False,1,3,5
2017-01-05 04:00:00,6.59,87.05,0.0,-0.0,0.0,6.0,1.59,333.0,101885.0,False,1,4,5
2017-01-05 05:00:00,5.92,88.0,0.0,-0.0,0.0,-8.8,1.66,332.0,101836.0,False,1,5,5
2017-01-05 06:00:00,6.01,87.95,0.0,-0.0,0.0,4.6,1.66,330.0,101845.0,False,1,6,5
2017-01-05 07:00:00,6.19,87.3,0.0,-0.0,0.0,-11.6,1.66,330.0,101855.0,False,1,7,5
2017-01-05 08:00:00,7.12,82.6,93.0,457.86,36.0,2.2,1.79,329.0,101885.0,False,1,8,5
2017-01-05 09:00:00,9.13,79.9,259.0,707.01,61.0,-2.6,2.21,329.0,101925.0,False,1,9,5
2017-01-05 10:00:00,12.64,60.0,401.0,830.82,68.0,8.2,1.17,324.0,101935.0,False,1,10,5
2017-01-05 11:00:00,14.27,51.3,486.0,827.52,90.0,1.0,0.55,283.0,101915.0,False,1,11,5
2017-01-05 12:00:00,15.38,46.5,517.0,826.87,97.0,-7.6,0.41,205.0,101875.0,False,1,12,5
2017-01-05 13:00:00,16.12,44.55,501.0,864.46,80.0,0.0,0.48,156.0,101766.0,False,1,13,5
2017-01-05 14:00:00,16.49,46.55,419.0,836.58,70.0,1.6,0.83,133.0,101766.0,False,1,14,5
2017-01-05 15:00:00,16.45,50.15,274.0,643.16,79.0,-0.6,1.1,130.0,101756.0,False,1,15,5
2017-01-05 16:00:00,15.67,53.6,118.0,490.74,43.0,-0.75,1.1,128.0,101816.0,False,1,16,5
2017-01-05 17:00:00,13.28,70.25,0.0,-0.0,0.0,-1.8,1.24,111.0,101875.0,False,1,17,5
2017-01-05 18:00:00,11.46,76.15,0.0,-0.0,0.0,-3.2,1.45,77.0,101955.0,False,1,18,5
2017-01-05 19:00:00,9.9,79.7,0.0,-0.0,0.0,4.6,1.52,56.0,102015.0,False,1,19,5
2017-01-05 20:00:00,8.8,84.4,0.0,-0.0,0.0,0.8,1.31,30.0,102045.0,False,1,20,5
2017-01-05 21:00:00,7.42,89.8,0.0,-0.0,0.0,-4.2,1.45,23.0,102065.0,False,1,21,5
2017-01-05 22:00:00,6.51,92.6,0.0,-0.0,0.0,-1.2,1.59,5.0,102125.0,False,1,22,5
2017-01-05 23:00:00,6.02,92.15,0.0,-0.0,0.0,-5.2,1.59,0.0,102115.0,False,1,23,5
2017-01-06 00:00:00,5.9,91.0,0.0,-0.0,0.0,-2.55,1.59,3.0,102135.0,False,1,0,6
2017-01-06 01:00:00,5.81,89.6,0.0,-0.0,0.0,268.2,1.59,4.0,102155.0,False,1,1,6
2017-01-06 02:00:00,5.34,91.0,0.0,-0.0,0.0,5.6,1.17,358.0,102155.0,False,1,2,6
2017-01-06 03:00:00,4.89,90.5,0.0,-0.0,0.0,7.6,0.9,355.0,102155.0,False,1,3,6
2017-01-06 04:00:00,4.55,91.8,0.0,-0.0,0.0,-2.2,0.9,1.0,102194.0,False,1,4,6
2017-01-06 05:00:00,4.43,92.55,0.0,-0.0,0.0,6.4,0.83,354.0,102244.0,False,1,5,6
2017-01-06 06:00:00,4.27,92.9,0.0,-0.0,0.0,8.8,1.03,350.0,102294.0,False,1,6,6
2017-01-06 07:00:00,4.58,93.05,0.0,-0.0,0.0,17.2,1.17,346.0,102334.0,False,1,7,6
2017-01-06 08:00:00,5.58,91.55,93.0,465.09,35.0,-13.4,1.17,347.0,102404.0,False,1,8,6
2017-01-06 09:00:00,6.51,90.4,258.0,691.35,64.0,-2.6,1.38,14.0,102454.0,False,1,9,6
2017-01-06 10:00:00,8.38,80.2,396.0,784.07,81.0,10.4,1.45,28.0,102503.0,False,1,10,6
2017-01-06 11:00:00,9.73,75.9,436.0,562.65,166.0,14.4,2.0,65.0,102474.0,False,1,11,6
2017-01-06 12:00:00,10.69,73.4,427.0,412.05,217.0,10.4,2.55,84.0,102434.0,False,1,12,6
2017-01-06 13:00:00,11.29,72.35,470.0,684.99,135.0,15.8,2.83,86.0,102374.0,False,1,13,6
2017-01-06 14:00:00,12.01,68.95,165.0,9.54,161.0,-21.0,2.83,86.0,102334.0,False,1,14,6
2017-01-06 15:00:00,12.15,70.4,197.0,179.91,142.0,21.2,2.83,89.0,102314.0,False,1,15,6
2017-01-06 16:00:00,11.85,71.0,84.0,128.66,64.0,-14.2,2.9,94.0,102374.0,False,1,16,6
2017-01-06 17:00:00,10.72,76.6,0.0,-0.0,0.0,-7.0,1.66,96.0,102404.0,False,1,17,6
2017-01-06 18:00:00,9.84,78.75,0.0,-0.0,0.0,-7.4,1.38,92.0,102464.0,False,1,18,6
2017-01-06 19:00:00,9.1,80.65,0.0,-0.0,0.0,-3.15,1.24,82.0,102503.0,False,1,19,6
2017-01-06 20:00:00,7.86,85.25,0.0,-0.0,0.0,-19.0,1.24,70.0,102553.0,False,1,20,6
2017-01-06 21:00:00,6.59,89.45,0.0,-0.0,0.0,26.2,1.24,69.0,102573.0,False,1,21,6
2017-01-06 22:00:00,6.44,90.4,0.0,-0.0,0.0,2.2,1.17,43.0,102593.0,False,1,22,6
2017-01-06 23:00:00,5.76,91.4,0.0,-0.0,0.0,-28.4,1.1,32.0,102593.0,False,1,23,6
2017-01-07 00:00:00,5.78,89.95,0.0,-0.0,0.0,12.0,0.97,24.0,102563.0,False,1,0,7
2017-01-07 01:00:00,5.47,91.2,0.0,-0.0,0.0,285.0,1.38,18.0,102563.0,False,1,1,7
2017-01-07 02:00:00,5.34,91.4,0.0,-0.0,0.0,10.4,1.59,16.0,102553.0,False,1,2,7
2017-01-07 03:00:00,4.9,91.1,0.0,-0.0,0.0,-12.0,1.66,13.0,102543.0,False,1,3,7
2017-01-07 04:00:00,4.13,90.95,0.0,-0.0,0.0,-12.8,1.59,12.0,102533.0,False,1,4,7
2017-01-07 05:00:00,3.87,92.3,0.0,-0.0,0.0,-5.0,1.45,8.0,102533.0,False,1,5,7
2017-01-07 06:00:00,3.97,91.65,0.0,-0.0,0.0,4.4,1.38,4.0,102563.0,False,1,6,7
2017-01-07 07:00:00,3.64,91.15,0.0,-0.0,0.0,5.4,1.1,1.0,102553.0,False,1,7,7
2017-01-07 08:00:00,3.92,88.55,94.0,479.89,34.0,-3.8,1.17,358.0,102643.0,False,1,8,7
2017-01-07 09:00:00,5.77,85.15,260.0,707.49,61.0,-7.4,1.52,8.0,102673.0,False,1,9,7
2017-01-07 10:00:00,9.51,53.9,395.0,769.61,85.0,-6.6,1.24,17.0,102703.0,False,1,10,7
2017-01-07 11:00:00,10.76,50.4,483.0,797.82,99.0,-3.0,1.24,63.0,102683.0,False,1,11,7
2017-01-07 12:00:00,11.41,49.2,527.0,860.27,87.0,1.55,1.52,90.0,102603.0,False,1,12,7
2017-01-07 13:00:00,11.98,49.1,513.0,916.11,63.0,2.8,1.79,101.0,102503.0,False,1,13,7
2017-01-07 14:00:00,12.55,46.9,420.0,808.22,79.0,1.35,1.93,104.0,102464.0,False,1,14,7
2017-01-07 15:00:00,12.57,49.45,284.0,684.37,73.0,0.8,1.93,99.0,102464.0,False,1,15,7
2017-01-07 16:00:00,12.13,51.55,125.0,524.85,42.0,-1.4,2.0,94.0,102474.0,False,1,16,7
2017-01-07 17:00:00,10.08,68.3,0.0,-0.0,0.0,-2.0,1.52,84.0,102503.0,False,1,17,7
2017-01-07 18:00:00,7.63,76.3,0.0,-0.0,0.0,-3.55,1.72,64.0,102533.0,False,1,18,7
2017-01-07 19:00:00,6.42,78.8,0.0,-0.0,0.0,1.55,1.72,42.0,102563.0,False,1,19,7
2017-01-07 20:00:00,4.92,84.2,0.0,-0.0,0.0,-2.4,1.45,17.0,102603.0,False,1,20,7
2017-01-07 21:00:00,4.08,87.45,0.0,-0.0,0.0,-0.15,1.45,6.0,102583.0,False,1,21,7
2017-01-07 22:00:00,3.77,91.05,0.0,-0.0,0.0,-4.8,1.31,349.0,102583.0,False,1,22,7
2017-01-07 23:00:00,3.73,90.75,0.0,-0.0,0.0,-1.15,0.76,339.0,102573.0,False,1,23,7
2017-01-08 00:00:00,3.44,90.05,0.0,-0.0,0.0,-1.6,0.62,331.0,102563.0,False,1,0,8
2017-01-08 01:00:00,2.44,90.8,0.0,-0.0,0.0,244.6,0.55,337.0,102563.0,False,1,1,8
2017-01-08 02:00:00,1.39,93.0,0.0,-0.0,0.0,4.2,0.69,338.0,102533.0,False,1,2,8
2017-01-08 03:00:00,1.16,92.0,0.0,-0.0,0.0,3.4,0.83,341.0,102513.0,False,1,3,8
2017-01-08 04:00:00,0.84,92.1,0.0,-0.0,0.0,-0.55,0.97,341.0,102484.0,False,1,4,8
2017-01-08 05:00:00,0.57,91.8,0.0,-0.0,0.0,-2.6,1.03,340.0,102464.0,False,1,5,8
2017-01-08 06:00:00,0.4,91.3,0.0,-0.0,0.0,-0.8,1.03,339.0,102464.0,False,1,6,8
2017-01-08 07:00:00,0.3,88.15,0.0,-0.0,0.0,-3.0,0.97,338.0,102464.0,False,1,7,8
2017-01-08 08:00:00,1.24,81.85,96.0,510.15,32.0,-2.0,1.03,338.0,102523.0,False,1,8,8
2017-01-08 09:00:00,4.21,75.05,261.0,705.54,62.0,2.8,1.03,344.0,102553.0,False,1,9,8
2017-01-08 10:00:00,9.19,50.0,400.0,799.58,77.0,2.35,1.03,359.0,102583.0,False,1,10,8
2017-01-08 11:00:00,10.16,44.9,490.0,830.46,89.0,4.8,0.48,64.0,102553.0,False,1,11,8
2017-01-08 12:00:00,10.95,45.35,532.0,876.52,82.0,5.0,0.9,122.0,102454.0,False,1,12,8
2017-01-08 13:00:00,11.65,46.65,516.0,915.98,64.0,2.0,1.03,140.0,102354.0,False,1,13,8
2017-01-08 14:00:00,12.66,44.45,428.0,841.13,71.0,-0.4,0.97,143.0,102264.0,False,1,14,8
2017-01-08 15:00:00,12.9,46.45,290.0,713.83,68.0,2.4,0.9,144.0,102224.0,False,1,15,8
2017-01-08 16:00:00,12.76,47.75,128.0,540.7,41.0,0.6,0.9,150.0,102204.0,False,1,16,8
2017-01-08 17:00:00,10.84,64.75,0.0,-0.0,0.0,-1.4,0.83,177.0,102214.0,False,1,17,8
2017-01-08 18:00:00,8.89,69.3,0.0,-0.0,0.0,-2.6,0.9,247.0,102234.0,False,1,18,8
2017-01-08 19:00:00,6.8,75.55,0.0,-0.0,0.0,0.0,1.31,289.0,102234.0,False,1,19,8
2017-01-08 20:00:00,4.54,80.7,0.0,-0.0,0.0,-0.35,1.59,302.0,102234.0,False,1,20,8
2017-01-08 21:00:00,3.78,81.65,0.0,-0.0,0.0,-2.4,1.72,307.0,102224.0,False,1,21,8
2017-01-08 22:00:00,3.59,82.2,0.0,-0.0,0.0,6.8,2.07,311.0,102224.0,False,1,22,8
2017-01-08 23:00:00,3.63,79.95,0.0,-0.0,0.0,-8.4,2.07,313.0,102194.0,False,1,23,8
2017-01-09 00:00:00,3.52,77.5,0.0,-0.0,0.0,-1.4,1.79,315.0,102115.0,False,1,0,9
2017-01-09 01:00:00,2.93,76.65,0.0,-0.0,0.0,252.0,1.59,316.0,102075.0,False,1,1,9
2017-01-09 02:00:00,1.76,76.2,0.0,-0.0,0.0,0.0,1.45,318.0,102025.0,False,1,2,9
2017-01-09 03:00:00,1.44,76.75,0.0,-0.0,0.0,-1.15,1.45,321.0,102035.0,False,1,3,9
2017-01-09 04:00:00,1.47,77.05,0.0,-0.0,0.0,0.0,1.31,325.0,102045.0,False,1,4,9
2017-01-09 05:00:00,1.73,75.3,0.0,-0.0,0.0,15.6,1.17,324.0,102045.0,False,1,5,9
2017-01-09 06:00:00,2.11,74.65,0.0,-0.0,0.0,-0.35,0.97,324.0,102075.0,False,1,6,9
2017-01-09 07:00:00,2.51,74.5,0.0,-0.0,0.0,11.6,0.76,324.0,102135.0,False,1,7,9
2017-01-09 08:00:00,3.33,72.3,97.0,508.0,33.0,-5.8,0.55,327.0,102194.0,False,1,8,9
2017-01-09 09:00:00,5.93,70.7,262.0,706.87,62.0,1.2,0.41,320.0,102254.0,False,1,9,9
2017-01-09 10:00:00,10.18,41.4,404.0,816.82,73.0,4.0,0.28,34.0,102354.0,False,1,10,9
2017-01-09 11:00:00,10.55,48.4,495.0,846.19,85.0,-5.2,0.9,156.0,102334.0,False,1,11,9
2017-01-09 12:00:00,11.36,51.55,537.0,894.41,76.0,-0.35,1.24,169.0,102274.0,False,1,12,9
2017-01-09 13:00:00,11.93,53.35,513.0,883.4,75.0,1.6,1.31,174.0,102194.0,False,1,13,9
2017-01-09 14:00:00,13.06,52.15,428.0,826.64,75.0,1.15,1.31,171.0,102095.0,False,1,14,9
2017-01-09 15:00:00,13.14,53.95,292.0,701.16,72.0,22.2,1.17,166.0,102115.0,False,1,15,9
2017-01-09 16:00:00,12.34,57.85,127.0,494.69,46.0,-14.8,1.38,156.0,102125.0,False,1,16,9
2017-01-09 17:00:00,11.01,70.0,0.0,-0.0,0.0,0.75,0.69,171.0,102135.0,False,1,17,9
2017-01-09 18:00:00,8.04,78.95,0.0,-0.0,0.0,-4.8,1.1,189.0,102155.0,False,1,18,9
2017-01-09 19:00:00,7.19,80.8,0.0,-0.0,0.0,35.4,0.9,216.0,102135.0,False,1,19,9
2017-01-09 20:00:00,6.36,85.5,0.0,-0.0,0.0,9.2,0.97,252.0,102145.0,False,1,20,9
2017-01-09 21:00:00,5.01,87.75,0.0,-0.0,0.0,0.4,1.03,282.0,102164.0,False,1,21,9
2017-01-09 22:00:00,6.12,94.55,0.0,-0.0,0.0,1.6,1.31,282.0,102155.0,False,1,22,9
2017-01-09 23:00:00,5.49,93.35,0.0,-0.0,0.0,-13.0,1.66,267.0,102125.0,False,1,23,9
2017-01-10 00:00:00,5.32,92.2,0.0,-0.0,0.0,-7.6,1.59,268.0,102005.0,False,1,0,10
2017-01-10 01:00:00,5.89,86.0,0.0,-0.0,0.0,322.45,1.59,276.0,101975.0,False,1,1,10
2017-01-10 02:00:00,4.86,84.5,0.0,-0.0,0.0,-25.4,1.79,290.0,101905.0,False,1,2,10
2017-01-10 03:00:00,5.87,77.8,0.0,-0.0,0.0,7.6,1.93,296.0,101855.0,False,1,3,10
2017-01-10 04:00:00,5.86,73.6,0.0,-0.0,0.0,0.15,2.41,300.0,101756.0,False,1,4,10
2017-01-10 05:00:00,5.74,70.8,0.0,-0.0,0.0,-5.4,1.59,300.0,101706.0,False,1,5,10
2017-01-10 06:00:00,5.9,65.7,0.0,-0.0,0.0,-5.0,1.66,297.0,101606.0,False,1,6,10
2017-01-10 07:00:00,5.97,63.9,0.0,-0.0,0.0,1.15,1.72,305.0,101596.0,False,1,7,10
2017-01-10 08:00:00,7.28,58.8,50.0,31.59,46.0,32.4,1.72,305.0,101576.0,False,1,8,10
2017-01-10 09:00:00,8.0,58.05,75.0,0.0,75.0,-1.8,2.0,302.0,101546.0,False,1,9,10
2017-01-10 10:00:00,9.9,45.0,116.0,0.0,116.0,-25.6,1.93,305.0,101536.0,False,1,10,10
2017-01-10 11:00:00,10.9,43.45,180.0,4.11,178.0,15.8,1.52,306.0,101497.0,False,1,11,10
2017-01-10 12:00:00,11.73,42.85,72.0,0.0,72.0,8.6,1.03,302.0,101387.0,False,1,12,10
2017-01-10 13:00:00,12.5,42.45,119.0,0.0,119.0,1.6,1.31,299.0,101247.0,False,1,13,10
2017-01-10 14:00:00,12.71,52.3,132.0,0.0,132.0,5.4,1.52,288.0,101148.0,False,1,14,10
2017-01-10 15:00:00,12.79,55.35,264.0,476.92,113.0,-3.0,1.52,294.0,101098.0,False,1,15,10
2017-01-10 16:00:00,12.92,49.85,121.0,390.05,56.0,-11.8,1.17,298.0,101098.0,False,1,16,10
2017-01-10 17:00:00,12.76,50.9,0.0,-0.0,0.0,7.6,1.79,309.0,101088.0,False,1,17,10
2017-01-10 18:00:00,11.19,59.5,0.0,-0.0,0.0,-19.8,2.21,317.0,101118.0,False,1,18,10
2017-01-10 19:00:00,9.69,59.95,0.0,-0.0,0.0,-5.0,2.34,320.0,101128.0,False,1,19,10
